date,date2,c,currency,1,rus_currency,num
06.11.2021,06.11.2021,978,EUR,1,Евро,82.8112
07.11.2021,07.11.2021,840,USD,1,Доллар США,71.4876
07.11.2021,07.11.2021,978,EUR,1,Евро,82.8112
08.11.2021,08.11.2021,840,USD,1,Доллар США,71.4876
08.11.2021,08.11.2021,978,EUR,1,Евро,82.8112
09.11.2021,09.11.2021,840,USD,1,Доллар США,71.3975
09.11.2021,09.11.2021,978,EUR,1,Евро,82.5355
10.11.2021,10.11.2021,840,USD,1,Доллар США,71.2866
10.11.2021,10.11.2021,978,EUR,1,Евро,82.6497
11.11.2021,11.11.2021,840,USD,1,Доллар США,70.695
11.11.2021,11.11.2021,978,EUR,1,Евро,81.787
12.11.2021,12.11.2021,840,USD,1,Доллар США,71.1964
12.11.2021,12.11.2021,978,EUR,1,Евро,81.6552
13.11.2021,13.11.2021,840,USD,1,Доллар США,71.8118
13.11.2021,13.11.2021,978,EUR,1,Евро,82.2173
14.11.2021,14.11.2021,840,USD,1,Доллар США,71.8118
14.11.2021,14.11.2021,978,EUR,1,Евро,82.2173
15.11.2021,15.11.2021,840,USD,1,Доллар США,71.8118
15.11.2021,15.11.2021,978,EUR,1,Евро,82.2173
16.11.2021,16.11.2021,840,USD,1,Доллар США,72.2724
16.11.2021,16.11.2021,978,EUR,1,Евро,82.7736
17.11.2021,17.11.2021,840,USD,1,Доллар США,72.5553
17.11.2021,17.11.2021,978,EUR,1,Евро,82.5244
18.11.2021,18.11.2021,840,USD,1,Доллар США,72.8228
18.11.2021,18.11.2021,978,EUR,1,Евро,82.3553
19.11.2021,19.11.2021,840,USD,1,Доллар США,72.6022
19.11.2021,19.11.2021,978,EUR,1,Евро,82.2583
20.11.2021,20.11.2021,840,USD,1,Доллар США,72.7617
20.11.2021,20.11.2021,978,EUR,1,Евро,82.5845
21.11.2021,21.11.2021,840,USD,1,Доллар США,72.7617
21.11.2021,21.11.2021,978,EUR,1,Евро,82.5845
22.11.2021,22.11.2021,840,USD,1,Доллар США,72.7617
22.11.2021,22.11.2021,978,EUR,1,Евро,82.5845
23.11.2021,23.11.2021,840,USD,1,Доллар США,73.4506
23.11.2021,23.11.2021,978,EUR,1,Евро,82.7715
24.11.2021,24.11.2021,840,USD,1,Доллар США,74.8327
24.11.2021,24.11.2021,978,EUR,1,Евро,84.1718
25.11.2021,25.11.2021,840,USD,1,Доллар США,74.3726
25.11.2021,25.11.2021,978,EUR,1,Евро,83.6394
26.11.2021,26.11.2021,840,USD,1,Доллар США,74.6004
26.11.2021,26.11.2021,978,EUR,1,Евро,83.6793
27.11.2021,27.11.2021,840,USD,1,Доллар США,75.5873
27.11.2021,27.11.2021,978,EUR,1,Евро,84.9526
28.11.2021,28.11.2021,840,USD,1,Доллар США,75.5873
28.11.2021,28.11.2021,978,EUR,1,Евро,84.9526
29.11.2021,29.11.2021,840,USD,1,Доллар США,75.5873
29.11.2021,29.11.2021,978,EUR,1,Евро,84.9526
30.11.2021,30.11.2021,840,USD,1,Доллар США,74.9818
30.11.2021,30.11.2021,978,EUR,1,Евро,84.482
01.12.2021,01.12.2021,840,USD,1,Доллар США,74.8926
01.12.2021,01.12.2021,978,EUR,1,Евро,84.8234
02.12.2021,02.12.2021,840,USD,1,Доллар США,73.9746
02.12.2021,02.12.2021,978,EUR,1,Евро,83.8354
03.12.2021,03.12.2021,840,USD,1,Доллар США,74.0637
03.12.2021,03.12.2021,978,EUR,1,Евро,83.8105
04.12.2021,04.12.2021,840,USD,1,Доллар США,73.7426
04.12.2021,04.12.2021,978,EUR,1,Евро,83.2406
05.12.2021,05.12.2021,840,USD,1,Доллар США,73.7426
05.12.2021,05.12.2021,978,EUR,1,Евро,83.2406
06.12.2021,06.12.2021,840,USD,1,Доллар США,73.7426
06.12.2021,06.12.2021,978,EUR,1,Евро,83.2406
07.12.2021,07.12.2021,840,USD,1,Доллар США,73.6694
07.12.2021,07.12.2021,978,EUR,1,Евро,83.1138
08.12.2021,08.12.2021,840,USD,1,Доллар США,74.1399
08.12.2021,08.12.2021,978,EUR,1,Евро,83.7114
09.12.2021,09.12.2021,840,USD,1,Доллар США,73.8453
09.12.2021,09.12.2021,978,EUR,1,Евро,83.364
10.12.2021,10.12.2021,840,USD,1,Доллар США,73.5998
10.12.2021,10.12.2021,978,EUR,1,Евро,83.3444
11.12.2021,11.12.2021,840,USD,1,Доллар США,73.6059
11.12.2021,11.12.2021,978,EUR,1,Евро,83.1158
12.12.2021,12.12.2021,840,USD,1,Доллар США,73.6059
12.12.2021,12.12.2021,978,EUR,1,Евро,83.1158
13.12.2021,13.12.2021,840,USD,1,Доллар США,73.6059
13.12.2021,13.12.2021,978,EUR,1,Евро,83.1158
14.12.2021,14.12.2021,840,USD,1,Доллар США,73.4107
14.12.2021,14.12.2021,978,EUR,1,Евро,82.866
15.12.2021,15.12.2021,840,USD,1,Доллар США,73.4698
15.12.2021,15.12.2021,978,EUR,1,Евро,82.8299
16.12.2021,16.12.2021,840,USD,1,Доллар США,73.851
16.12.2021,16.12.2021,978,EUR,1,Евро,83.2375
17.12.2021,17.12.2021,840,USD,1,Доллар США,73.5708
17.12.2021,17.12.2021,978,EUR,1,Евро,83.1571
18.12.2021,18.12.2021,840,USD,1,Доллар США,73.733
18.12.2021,18.12.2021,978,EUR,1,Евро,83.5026
19.12.2021,19.12.2021,840,USD,1,Доллар США,73.733
19.12.2021,19.12.2021,978,EUR,1,Евро,83.5026
20.12.2021,20.12.2021,840,USD,1,Доллар США,73.733
20.12.2021,20.12.2021,978,EUR,1,Евро,83.5026
21.12.2021,21.12.2021,840,USD,1,Доллар США,74.2947
21.12.2021,21.12.2021,978,EUR,1,Евро,83.6187
22.12.2021,22.12.2021,840,USD,1,Доллар США,73.8206
22.12.2021,22.12.2021,978,EUR,1,Евро,83.3213
23.12.2021,23.12.2021,840,USD,1,Доллар США,73.7901
23.12.2021,23.12.2021,978,EUR,1,Евро,83.1541
24.12.2021,24.12.2021,840,USD,1,Доллар США,73.3583
24.12.2021,24.12.2021,978,EUR,1,Евро,83.1223
25.12.2021,25.12.2021,840,USD,1,Доллар США,73.1886
25.12.2021,25.12.2021,978,EUR,1,Евро,82.93
26.12.2021,26.12.2021,840,USD,1,Доллар США,73.1886
26.12.2021,26.12.2021,978,EUR,1,Евро,82.93
27.12.2021,27.12.2021,840,USD,1,Доллар США,73.1886
27.12.2021,27.12.2021,978,EUR,1,Евро,82.93
28.12.2021,28.12.2021,840,USD,1,Доллар США,73.2329
28.12.2021,28.12.2021,978,EUR,1,Евро,82.9363
29.12.2021,29.12.2021,840,USD,1,Доллар США,73.4959
29.12.2021,29.12.2021,978,EUR,1,Евро,83.2194
30.12.2021,30.12.2021,840,USD,1,Доллар США,73.6514
30.12.2021,30.12.2021,978,EUR,1,Евро,83.204
31.12.2021,31.12.2021,840,USD,1,Доллар США,74.2926
31.12.2021,31.12.2021,978,EUR,1,Евро,84.0695
01.01.2022,01.01.2022,840,USD,1,Доллар США,74.2926
01.01.2022,01.01.2022,978,EUR,1,Евро,84.0695
02.01.2022,02.01.2022,840,USD,1,Доллар США,74.2926
02.01.2022,02.01.2022,978,EUR,1,Евро,84.0695
03.01.2022,03.01.2022,840,USD,1,Доллар США,74.2926
03.01.2022,03.01.2022,978,EUR,1,Евро,84.0695
04.01.2022,04.01.2022,840,USD,1,Доллар США,74.2926
04.01.2022,04.01.2022,978,EUR,1,Евро,84.0695
05.01.2022,05.01.2022,840,USD,1,Доллар США,74.2926
05.01.2022,05.01.2022,978,EUR,1,Евро,84.0695
06.01.2022,06.01.2022,840,USD,1,Доллар США,74.2926
06.01.2022,06.01.2022,978,EUR,1,Евро,84.0695
07.01.2022,07.01.2022,840,USD,1,Доллар США,74.2926
07.01.2022,07.01.2022,978,EUR,1,Евро,84.0695
08.01.2022,08.01.2022,840,USD,1,Доллар США,74.2926
08.01.2022,08.01.2022,978,EUR,1,Евро,84.0695
09.01.2022,09.01.2022,840,USD,1,Доллар США,74.2926
09.01.2022,09.01.2022,978,EUR,1,Евро,84.0695
10.01.2022,10.01.2022,840,USD,1,Доллар США,74.2926
10.01.2022,10.01.2022,978,EUR,1,Евро,84.0695
11.01.2022,11.01.2022,840,USD,1,Доллар США,75.1315
11.01.2022,11.01.2022,978,EUR,1,Евро,85.1315
12.01.2022,12.01.2022,840,USD,1,Доллар США,74.8355
12.01.2022,12.01.2022,978,EUR,1,Евро,84.8784
13.01.2022,13.01.2022,840,USD,1,Доллар США,74.5277
13.01.2022,13.01.2022,978,EUR,1,Евро,84.6709
14.01.2022,14.01.2022,840,USD,1,Доллар США,74.5686
14.01.2022,14.01.2022,978,EUR,1,Евро,85.4556
15.01.2022,15.01.2022,840,USD,1,Доллар США,75.7668
15.01.2022,15.01.2022,978,EUR,1,Евро,86.8894
16.01.2022,16.01.2022,840,USD,1,Доллар США,75.7668
16.01.2022,16.01.2022,978,EUR,1,Евро,86.8894
17.01.2022,17.01.2022,840,USD,1,Доллар США,75.7668
17.01.2022,17.01.2022,978,EUR,1,Евро,86.8894
18.01.2022,18.01.2022,840,USD,1,Доллар США,76.0404
18.01.2022,18.01.2022,978,EUR,1,Евро,86.8609
19.01.2022,19.01.2022,840,USD,1,Доллар США,76.3347
19.01.2022,19.01.2022,978,EUR,1,Евро,87.0216
20.01.2022,20.01.2022,840,USD,1,Доллар США,76.8697
20.01.2022,20.01.2022,978,EUR,1,Евро,87.1318
21.01.2022,21.01.2022,840,USD,1,Доллар США,76.4408
21.01.2022,21.01.2022,978,EUR,1,Евро,86.8215
22.01.2022,22.01.2022,840,USD,1,Доллар США,76.6903
22.01.2022,22.01.2022,978,EUR,1,Евро,86.9054
23.01.2022,23.01.2022,840,USD,1,Доллар США,76.6903
23.01.2022,23.01.2022,978,EUR,1,Евро,86.9054
24.01.2022,24.01.2022,840,USD,1,Доллар США,76.6903
24.01.2022,24.01.2022,978,EUR,1,Евро,86.9054
25.01.2022,25.01.2022,840,USD,1,Доллар США,77.3649
25.01.2022,25.01.2022,978,EUR,1,Евро,87.5925
26.01.2022,26.01.2022,840,USD,1,Доллар США,78.6422
26.01.2022,26.01.2022,978,EUR,1,Евро,88.9286
27.01.2022,27.01.2022,840,USD,1,Доллар США,78.9437
27.01.2022,27.01.2022,978,EUR,1,Евро,89.1511
28.01.2022,28.01.2022,840,USD,1,Доллар США,78.947
28.01.2022,28.01.2022,978,EUR,1,Евро,88.468
29.01.2022,29.01.2022,840,USD,1,Доллар США,77.8174
29.01.2022,29.01.2022,978,EUR,1,Евро,86.6419
30.01.2022,30.01.2022,840,USD,1,Доллар США,77.8174
30.01.2022,30.01.2022,978,EUR,1,Евро,86.6419
31.01.2022,31.01.2022,840,USD,1,Доллар США,77.8174
31.01.2022,31.01.2022,978,EUR,1,Евро,86.6419
01.02.2022,01.02.2022,840,USD,1,Доллар США,77.4702
01.02.2022,01.02.2022,978,EUR,1,Евро,86.5032
02.02.2022,02.02.2022,840,USD,1,Доллар США,77.1302
02.02.2022,02.02.2022,978,EUR,1,Евро,86.7869
03.02.2022,03.02.2022,840,USD,1,Доллар США,76.4849
03.02.2022,03.02.2022,978,EUR,1,Евро,86.2826
04.02.2022,04.02.2022,840,USD,1,Доллар США,76.6501
04.02.2022,04.02.2022,978,EUR,1,Евро,86.561
05.02.2022,05.02.2022,840,USD,1,Доллар США,76.0509
05.02.2022,05.02.2022,978,EUR,1,Евро,87.1163
06.02.2022,06.02.2022,840,USD,1,Доллар США,76.0509
06.02.2022,06.02.2022,978,EUR,1,Евро,87.1163
07.02.2022,07.02.2022,840,USD,1,Доллар США,76.0509
07.02.2022,07.02.2022,978,EUR,1,Евро,87.1163
08.02.2022,08.02.2022,840,USD,1,Доллар США,75.6806
08.02.2022,08.02.2022,978,EUR,1,Евро,86.5181
09.02.2022,09.02.2022,840,USD,1,Доллар США,75.3042
09.02.2022,09.02.2022,978,EUR,1,Евро,85.892
10.02.2022,10.02.2022,840,USD,1,Доллар США,74.8015
10.02.2022,10.02.2022,978,EUR,1,Евро,85.3784
11.02.2022,11.02.2022,840,USD,1,Доллар США,74.7241
11.02.2022,11.02.2022,978,EUR,1,Евро,85.3798
12.02.2022,12.02.2022,840,USD,1,Доллар США,74.9867
12.02.2022,12.02.2022,978,EUR,1,Евро,85.3574
13.02.2022,13.02.2022,840,USD,1,Доллар США,74.9867
13.02.2022,13.02.2022,978,EUR,1,Евро,85.3574
14.02.2022,14.02.2022,840,USD,1,Доллар США,74.9867
14.02.2022,14.02.2022,978,EUR,1,Евро,85.3574
15.02.2022,15.02.2022,840,USD,1,Доллар США,76.5762
15.02.2022,15.02.2022,978,EUR,1,Евро,86.8451
16.02.2022,16.02.2022,840,USD,1,Доллар США,76.166
16.02.2022,16.02.2022,978,EUR,1,Евро,86.2656
17.02.2022,17.02.2022,840,USD,1,Доллар США,75.0141
17.02.2022,17.02.2022,978,EUR,1,Евро,85.306
18.02.2022,18.02.2022,840,USD,1,Доллар США,75.7527
18.02.2022,18.02.2022,978,EUR,1,Евро,86.1308
19.02.2022,19.02.2022,840,USD,1,Доллар США,75.7619
19.02.2022,19.02.2022,978,EUR,1,Евро,86.1489
20.02.2022,20.02.2022,840,USD,1,Доллар США,75.7619
20.02.2022,20.02.2022,978,EUR,1,Евро,86.1489
21.02.2022,21.02.2022,840,USD,1,Доллар США,75.7619
21.02.2022,21.02.2022,978,EUR,1,Евро,86.1489
22.02.2022,22.02.2022,840,USD,1,Доллар США,76.7671
22.02.2022,22.02.2022,978,EUR,1,Евро,87.3379
23.02.2022,23.02.2022,840,USD,1,Доллар США,80.4194
23.02.2022,23.02.2022,978,EUR,1,Евро,90.882
24.02.2022,24.02.2022,840,USD,1,Доллар США,80.4194
24.02.2022,24.02.2022,978,EUR,1,Евро,90.882
25.02.2022,25.02.2022,840,USD,1,Доллар США,86.9288
25.02.2022,25.02.2022,978,EUR,1,Евро,97.7688
26.02.2022,26.02.2022,840,USD,1,Доллар США,83.5485
26.02.2022,26.02.2022,978,EUR,1,Евро,93.5994
27.02.2022,27.02.2022,840,USD,1,Доллар США,83.5485
27.02.2022,27.02.2022,978,EUR,1,Евро,93.5994
28.02.2022,28.02.2022,840,USD,1,Доллар США,83.5485
28.02.2022,28.02.2022,978,EUR,1,Евро,93.5994
01.03.2022,01.03.2022,840,USD,1,Доллар США,93.5589
01.03.2022,01.03.2022,978,EUR,1,Евро,104.4772
02.03.2022,02.03.2022,840,USD,1,Доллар США,91.7457
02.03.2022,02.03.2022,978,EUR,1,Евро,102.9112
03.03.2022,03.03.2022,840,USD,1,Доллар США,103.2487
03.03.2022,03.03.2022,978,EUR,1,Евро,114.5544
04.03.2022,04.03.2022,840,USD,1,Доллар США,111.7564
04.03.2022,04.03.2022,978,EUR,1,Евро,124.0161
05.03.2022,05.03.2022,840,USD,1,Доллар США,105.8124
05.03.2022,05.03.2022,978,EUR,1,Евро,116.5312
06.03.2022,06.03.2022,840,USD,1,Доллар США,105.8124
06.03.2022,06.03.2022,978,EUR,1,Евро,115.6212
07.03.2022,07.03.2022,840,USD,1,Доллар США,105.8124
07.03.2022,07.03.2022,978,EUR,1,Евро,115.6212
08.03.2022,08.03.2022,840,USD,1,Доллар США,105.8124
08.03.2022,08.03.2022,978,EUR,1,Евро,115.6212
09.03.2022,09.03.2022,840,USD,1,Доллар США,105.8124
09.03.2022,09.03.2022,978,EUR,1,Евро,115.6212
10.03.2022,10.03.2022,840,USD,1,Доллар США,116.0847
10.03.2022,10.03.2022,978,EUR,1,Евро,126.4395
11.03.2022,11.03.2022,840,USD,1,Доллар США,120.3785
11.03.2022,11.03.2022,978,EUR,1,Евро,132.9581
12.03.2022,12.03.2022,840,USD,1,Доллар США,116.7517
12.03.2022,12.03.2022,978,EUR,1,Евро,128.9523
13.03.2022,13.03.2022,840,USD,1,Доллар США,116.7517
13.03.2022,13.03.2022,978,EUR,1,Евро,128.9523
14.03.2022,14.03.2022,840,USD,1,Доллар США,116.7517
14.03.2022,14.03.2022,978,EUR,1,Евро,128.9523
15.03.2022,15.03.2022,840,USD,1,Доллар США,115.1963
15.03.2022,15.03.2022,978,EUR,1,Евро,127.2343
16.03.2022,16.03.2022,840,USD,1,Доллар США,111.4823
16.03.2022,16.03.2022,978,EUR,1,Евро,122.4522
17.03.2022,17.03.2022,840,USD,1,Доллар США,108.0521
17.03.2022,17.03.2022,978,EUR,1,Евро,118.7601
18.03.2022,18.03.2022,840,USD,1,Доллар США,104.8012
18.03.2022,18.03.2022,978,EUR,1,Евро,115.9311
19.03.2022,19.03.2022,840,USD,1,Доллар США,103.9524
19.03.2022,19.03.2022,978,EUR,1,Евро,114.3996
20.03.2022,20.03.2022,840,USD,1,Доллар США,103.9524
20.03.2022,20.03.2022,978,EUR,1,Евро,114.3996
21.03.2022,21.03.2022,840,USD,1,Доллар США,103.9524
21.03.2022,21.03.2022,978,EUR,1,Евро,114.3996
22.03.2022,22.03.2022,840,USD,1,Доллар США,104.6819
22.03.2022,22.03.2022,978,EUR,1,Евро,115.6002
23.03.2022,23.03.2022,840,USD,1,Доллар США,104.0741
23.03.2022,23.03.2022,978,EUR,1,Евро,114.7833
24.03.2022,24.03.2022,840,USD,1,Доллар США,103.1618
24.03.2022,24.03.2022,978,EUR,1,Евро,113.2613
25.03.2022,25.03.2022,840,USD,1,Доллар США,96.0458
25.03.2022,25.03.2022,978,EUR,1,Евро,105.4679
26.03.2022,26.03.2022,840,USD,1,Доллар США,95.6618
26.03.2022,26.03.2022,978,EUR,1,Евро,105.2662
27.03.2022,27.03.2022,840,USD,1,Доллар США,95.6618
27.03.2022,27.03.2022,978,EUR,1,Евро,105.2662
28.03.2022,28.03.2022,840,USD,1,Доллар США,95.6618
28.03.2022,28.03.2022,978,EUR,1,Евро,105.2662
29.03.2022,29.03.2022,840,USD,1,Доллар США,93.7125
29.03.2022,29.03.2022,978,EUR,1,Евро,102.6714
30.03.2022,30.03.2022,840,USD,1,Доллар США,86.2843
30.03.2022,30.03.2022,978,EUR,1,Евро,96.0085
31.03.2022,31.03.2022,840,USD,1,Доллар США,84.0851
31.03.2022,31.03.2022,978,EUR,1,Евро,93.696
01.04.2022,01.04.2022,840,USD,1,Доллар США,83.4097
01.04.2022,01.04.2022,978,EUR,1,Евро,92.493
02.04.2022,02.04.2022,840,USD,1,Доллар США,83.4285
02.04.2022,02.04.2022,978,EUR,1,Евро,92.1468
03.04.2022,03.04.2022,840,USD,1,Доллар США,83.4285
03.04.2022,03.04.2022,978,EUR,1,Евро,92.1468
04.04.2022,04.04.2022,840,USD,1,Доллар США,83.4285
04.04.2022,04.04.2022,978,EUR,1,Евро,92.1468
05.04.2022,05.04.2022,840,USD,1,Доллар США,83.5932
05.04.2022,05.04.2022,978,EUR,1,Евро,92.3872
06.04.2022,06.04.2022,840,USD,1,Доллар США,83.352
06.04.2022,06.04.2022,978,EUR,1,Евро,91.7289
07.04.2022,07.04.2022,840,USD,1,Доллар США,82.5962
07.04.2022,07.04.2022,978,EUR,1,Евро,90.5998
08.04.2022,08.04.2022,840,USD,1,Доллар США,76.2547
08.04.2022,08.04.2022,978,EUR,1,Евро,83.293
09.04.2022,09.04.2022,840,USD,1,Доллар США,74.8501
09.04.2022,09.04.2022,978,EUR,1,Евро,81.7064
10.04.2022,10.04.2022,840,USD,1,Доллар США,74.8501
10.04.2022,10.04.2022,978,EUR,1,Евро,81.7064
11.04.2022,11.04.2022,840,USD,1,Доллар США,74.8501
11.04.2022,11.04.2022,978,EUR,1,Евро,81.7064
12.04.2022,12.04.2022,840,USD,1,Доллар США,79.1596
12.04.2022,12.04.2022,978,EUR,1,Евро,85.9752
13.04.2022,13.04.2022,840,USD,1,Доллар США,79.6274
13.04.2022,13.04.2022,978,EUR,1,Евро,86.7939
14.04.2022,14.04.2022,840,USD,1,Доллар США,79.8471
14.04.2022,14.04.2022,978,EUR,1,Евро,86.7219
15.04.2022,15.04.2022,840,USD,1,Доллар США,81.288
15.04.2022,15.04.2022,978,EUR,1,Евро,88.0024
16.04.2022,16.04.2022,840,USD,1,Доллар США,80.0437
16.04.2022,16.04.2022,978,EUR,1,Евро,87.0715
17.04.2022,17.04.2022,840,USD,1,Доллар США,80.0437
17.04.2022,17.04.2022,978,EUR,1,Евро,87.0715
18.04.2022,18.04.2022,840,USD,1,Доллар США,80.0437
18.04.2022,18.04.2022,978,EUR,1,Евро,87.0715
19.04.2022,19.04.2022,840,USD,1,Доллар США,79.4529
19.04.2022,19.04.2022,978,EUR,1,Евро,86.4289
20.04.2022,20.04.2022,840,USD,1,Доллар США,79.0287
20.04.2022,20.04.2022,978,EUR,1,Евро,85.9674
21.04.2022,21.04.2022,840,USD,1,Доллар США,77.0809
21.04.2022,21.04.2022,978,EUR,1,Евро,83.2705
22.04.2022,22.04.2022,840,USD,1,Доллар США,74.999
22.04.2022,22.04.2022,978,EUR,1,Евро,81.2239
23.04.2022,23.04.2022,840,USD,1,Доллар США,73.505
23.04.2022,23.04.2022,978,EUR,1,Евро,80.0249
24.04.2022,24.04.2022,840,USD,1,Доллар США,73.505
24.04.2022,24.04.2022,978,EUR,1,Евро,80.0249
25.04.2022,25.04.2022,840,USD,1,Доллар США,73.505
25.04.2022,25.04.2022,978,EUR,1,Евро,80.0249
26.04.2022,26.04.2022,840,USD,1,Доллар США,73.3611
26.04.2022,26.04.2022,978,EUR,1,Евро,77.4651
27.04.2022,27.04.2022,840,USD,1,Доллар США,72.7089
27.04.2022,27.04.2022,978,EUR,1,Евро,76.667
28.04.2022,28.04.2022,840,USD,1,Доллар США,72.8764
28.04.2022,28.04.2022,978,EUR,1,Евро,75.9224
29.04.2022,29.04.2022,840,USD,1,Доллар США,72.2953
29.04.2022,29.04.2022,978,EUR,1,Евро,75.3117
30.04.2022,30.04.2022,840,USD,1,Доллар США,71.0237
30.04.2022,30.04.2022,978,EUR,1,Евро,74.5589
01.05.2022,01.05.2022,840,USD,1,Доллар США,71.0237
01.05.2022,01.05.2022,978,EUR,1,Евро,74.5589
02.05.2022,02.05.2022,840,USD,1,Доллар США,71.0237
02.05.2022,02.05.2022,978,EUR,1,Евро,74.5589
03.05.2022,03.05.2022,840,USD,1,Доллар США,71.0237
03.05.2022,03.05.2022,978,EUR,1,Евро,74.5589
04.05.2022,04.05.2022,840,USD,1,Доллар США,71.0237
04.05.2022,04.05.2022,978,EUR,1,Евро,74.5589
05.05.2022,05.05.2022,840,USD,1,Доллар США,69.416
05.05.2022,05.05.2022,978,EUR,1,Евро,72.7815
06.05.2022,06.05.2022,840,USD,1,Доллар США,66.2378
06.05.2022,06.05.2022,978,EUR,1,Евро,70.0662
07.05.2022,07.05.2022,840,USD,1,Доллар США,67.3843
07.05.2022,07.05.2022,978,EUR,1,Евро,71.0963
08.05.2022,08.05.2022,840,USD,1,Доллар США,67.3843
08.05.2022,08.05.2022,978,EUR,1,Евро,71.0963
09.05.2022,09.05.2022,840,USD,1,Доллар США,67.3843
09.05.2022,09.05.2022,978,EUR,1,Евро,71.0963
10.05.2022,10.05.2022,840,USD,1,Доллар США,67.3843
10.05.2022,10.05.2022,978,EUR,1,Евро,71.0963
11.05.2022,11.05.2022,840,USD,1,Доллар США,67.3843
11.05.2022,11.05.2022,978,EUR,1,Евро,71.0963
12.05.2022,12.05.2022,840,USD,1,Доллар США,68.8389
12.05.2022,12.05.2022,978,EUR,1,Евро,72.6314
13.05.2022,13.05.2022,840,USD,1,Доллар США,65.7916
13.05.2022,13.05.2022,978,EUR,1,Евро,68.7835
14.05.2022,14.05.2022,840,USD,1,Доллар США,63.7799
14.05.2022,14.05.2022,978,EUR,1,Евро,65.7939
15.05.2022,15.05.2022,840,USD,1,Доллар США,63.7799
15.05.2022,15.05.2022,978,EUR,1,Евро,65.7939
16.05.2022,16.05.2022,840,USD,1,Доллар США,63.7799
16.05.2022,16.05.2022,978,EUR,1,Евро,65.7939
17.05.2022,17.05.2022,840,USD,1,Доллар США,63.4445
17.05.2022,17.05.2022,978,EUR,1,Евро,65.8166
18.05.2022,18.05.2022,840,USD,1,Доллар США,63.5428
18.05.2022,18.05.2022,978,EUR,1,Евро,66.3644
19.05.2022,19.05.2022,840,USD,1,Доллар США,63.5643
19.05.2022,19.05.2022,978,EUR,1,Евро,66.6135
20.05.2022,20.05.2022,840,USD,1,Доллар США,62.4031
20.05.2022,20.05.2022,978,EUR,1,Евро,64.9358
21.05.2022,21.05.2022,840,USD,1,Доллар США,58.8862
21.05.2022,21.05.2022,978,EUR,1,Евро,60.8953
22.05.2022,22.05.2022,840,USD,1,Доллар США,58.8862
22.05.2022,22.05.2022,978,EUR,1,Евро,60.8953
23.05.2022,23.05.2022,840,USD,1,Доллар США,58.8862
23.05.2022,23.05.2022,978,EUR,1,Евро,60.8953
24.05.2022,24.05.2022,840,USD,1,Доллар США,58.2087
24.05.2022,24.05.2022,978,EUR,1,Евро,60.3851
25.05.2022,25.05.2022,840,USD,1,Доллар США,56.969
25.05.2022,25.05.2022,978,EUR,1,Евро,58.8705
26.05.2022,26.05.2022,840,USD,1,Доллар США,56.2996
26.05.2022,26.05.2022,978,EUR,1,Евро,57.921
27.05.2022,27.05.2022,840,USD,1,Доллар США,62.0495
27.05.2022,27.05.2022,978,EUR,1,Евро,64.4392
28.05.2022,28.05.2022,840,USD,1,Доллар США,66.4029
28.05.2022,28.05.2022,978,EUR,1,Евро,69.4353
29.05.2022,29.05.2022,840,USD,1,Доллар США,66.4029
29.05.2022,29.05.2022,978,EUR,1,Евро,69.4353
30.05.2022,30.05.2022,840,USD,1,Доллар США,66.4029
30.05.2022,30.05.2022,978,EUR,1,Евро,69.4353
31.05.2022,31.05.2022,840,USD,1,Доллар США,63.0975
31.05.2022,31.05.2022,978,EUR,1,Евро,64.717
01.06.2022,01.06.2022,840,USD,1,Доллар США,61.6069
01.06.2022,01.06.2022,978,EUR,1,Евро,62.7397
02.06.2022,02.06.2022,840,USD,1,Доллар США,61.4733
02.06.2022,02.06.2022,978,EUR,1,Евро,63.6629
03.06.2022,03.06.2022,840,USD,1,Доллар США,61.575
03.06.2022,03.06.2022,978,EUR,1,Евро,64.9053
04.06.2022,04.06.2022,840,USD,1,Доллар США,61.9659
04.06.2022,04.06.2022,978,EUR,1,Евро,65.9191
05.06.2022,05.06.2022,840,USD,1,Доллар США,61.9659
05.06.2022,05.06.2022,978,EUR,1,Евро,65.9191
06.06.2022,06.06.2022,840,USD,1,Доллар США,61.9659
06.06.2022,06.06.2022,978,EUR,1,Евро,65.9191
07.06.2022,07.06.2022,840,USD,1,Доллар США,61.1094
07.06.2022,07.06.2022,978,EUR,1,Евро,64.8669
08.06.2022,08.06.2022,840,USD,1,Доллар США,60.9565
08.06.2022,08.06.2022,978,EUR,1,Евро,64.5699
09.06.2022,09.06.2022,840,USD,1,Доллар США,60.2282
09.06.2022,09.06.2022,978,EUR,1,Евро,63.938
10.06.2022,10.06.2022,840,USD,1,Доллар США,58.3895
10.06.2022,10.06.2022,978,EUR,1,Евро,62.0934
11.06.2022,11.06.2022,840,USD,1,Доллар США,57.778
11.06.2022,11.06.2022,978,EUR,1,Евро,60.9656
12.06.2022,12.06.2022,840,USD,1,Доллар США,57.778
12.06.2022,12.06.2022,978,EUR,1,Евро,60.9656
13.06.2022,13.06.2022,840,USD,1,Доллар США,57.778
13.06.2022,13.06.2022,978,EUR,1,Евро,60.9656
14.06.2022,14.06.2022,840,USD,1,Доллар США,57.778
14.06.2022,14.06.2022,978,EUR,1,Евро,60.9656
15.06.2022,15.06.2022,840,USD,1,Доллар США,57.0926
15.06.2022,15.06.2022,978,EUR,1,Евро,59.2481
16.06.2022,16.06.2022,840,USD,1,Доллар США,56.6624
16.06.2022,16.06.2022,978,EUR,1,Евро,59.1204
